O	D	Flow
5	26	14
5	27	15
5	28	66
5	29	37
5	30	32
5	31	26
5	32	24
5	33	35
5	34	2
5	35	8
5	36	1
5	37	17
5	38	71
5	39	8
5	40	3
5	41	11
5	42	25
5	43	55
5	44	53
5	45	27
5	46	45
5	47	15
5	48	11
5	49	3
5	50	16
5	51	28
6	1	48
6	2	1
6	3	51
6	4	2
6	5	6
6	6	37
6	7	30
6	8	16
6	9	43
6	10	143
6	11	94
6	12	46
6	13	34
6	14	10
6	15	44
6	16	37
6	17	51
6	18	28
6	19	31
6	20	11
6	21	13
6	22	9
6	23	11
6	24	83
6	25	113
6	26	10
6	27	26
6	28	28
6	29	23
6	30	13
6	31	31
6	32	41
6	33	30
6	34	53
6	35	45
6	36	12
6	37	17
6	38	25
6	39	107
6	40	82
6	41	20
6	42	51
6	43	15
6	44	13
6	45	4
6	46	10
6	47	31
6	48	53
6	49	72
6	50	8
6	51	17
7	1	27
7	2	7
7	3	93
7	4	33
7	5	61
7	6	35
7	7	388
7	8	285
7	9	367
7	10	218
7	11	83
7	12	27
7	13	129
7	14	235
7	15	133
7	16	94
7	17	82
7	18	34
7	19	132
7	20	117
7	21	120
7	22	265
7	23	197
7	24	76
7	25	98
7	26	73
7	27	133
7	28	449
7	29	269
7	30	250
7	31	305
7	32	271
7	33	306
7	34	21
7	35	67
7	36	38
7	37	127
7	38	379
7	39	132
7	40	47
7	41	145
7	42	307
7	43	127
7	44	153
7	45	105
7	46	186
7	47	364
7	48	157
7	49	46
7	50	40
7	51	91
8	1	16
8	2	2
8	3	76
8	4	18
8	5	25
8	6	25
8	7	313
8	8	103
8	9	242
8	10	119
8	11	38
8	12	39
8	13	91
8	14	157
8	15	71
8	16	95
8	17	69
8	18	37
8	19	50
8	20	45
8	21	67
8	22	198
8	23	87
8	24	62
8	25	72
8	26	46
8	27	83
8	28	322
8	29	169
8	30	187
8	31	262
8	32	132
8	33	226
8	34	9
8	35	42
8	36	2
8	37	65
8	38	321
8	39	120
8	40	16
8	41	64
8	42	203
8	43	64
8	44	83
8	45	93
8	46	111
8	47	236
8	48	98
8	49	28
8	50	22
8	51	36
9	1	63
9	2	5
9	3	162
9	4	19
9	5	29
9	6	42
9	7	387
9	8	228
9	9	366
9	10	328
9	11	89
9	12	45
9	13	254
9	14	164
9	15	265
9	16	214
9	17	193
9	18	84
9	19	144
9	20	74
9	21	85
9	22	134
9	23	99
9	24	192
9	25	196
9	26	24
9	27	247
9	28	312
9	29	212
9	30	165
9	31	314
9	32	228
9	33	248
9	34	41
9	35	161
9	36	47
9	37	82
9	38	283
9	39	253
9	40	51
9	41	112
9	42	542
9	43	91
9	44	124
9	45	65
9	46	83
9	47	405
9	48	345
9	49	58
9	50	37
9	51	61
10	1	265
10	2	4
10	3	148
10	4	24
10	5	11
10	6	147
10	7	202
10	8	118
10	9	362
10	10	747
10	11	302
10	12	103
10	13	281
10	14	144
10	15	579
10	16	474
10	17	572
10	18	208
10	19	290
10	20	128
10	21	114
10	22	83
10	23	56
10	24	485
10	25	753
10	26	39
10	27	270
10	28	283
10	29	244
10	30	87
10	31	339
10	32	431
10	33	356
10	34	80
10	35	370
10	36	127
10	37	152
10	38	195
10	39	435
10	40	306
10	41	188
10	42	663
10	43	79
10	44	82
10	45	51
10	46	63
10	47	239
10	48	489
10	49	100
10	50	85
10	51	97
11	1	81
11	2	3
11	3	156
11	4	4
11	5	2
11	6	101
11	7	76
11	8	41
11	9	95
11	10	334
11	11	79
11	12	44
11	13	49
11	14	30
11	15	103
11	16	73
11	17	112
11	18	49
11	19	90
11	20	57
11	21	44
11	22	23
11	23	12
11	24	138
11	25	235
11	26	13
11	27	93
11	28	110
11	29	79
11	30	42
11	31	111
11	32	122
11	33	61
11	34	62
11	35	113
11	36	50
11	37	52
11	38	80
11	39	363
11	40	123
11	41	75
11	42	155
11	43	32
11	44	48
11	45	16
11	46	18
11	47	105
11	48	126
11	49	84
11	50	33
11	51	46
12	1	32
12	2	1
12	3	61
12	4	4
12	5	1
12	6	33
12	7	34
12	8	13
12	9	39
12	10	61
12	11	43
12	12	14
12	13	10
12	14	14
12	15	36
12	16	29
12	17	28
12	18	18
12	19	20
12	20	24
12	21	29
12	22	11
12	23	8
12	24	32
12	25	66
12	26	4
12	27	46
12	28	29
12	29	28
12	30	16
12	31	38
12	32	36
12	33	34
12	34	23
12	35	30
12	36	14
12	37	27
12	38	31
12	39	84
12	40	37
12	41	16
12	42	40
12	43	16
12	44	12
12	45	16
12	46	8
12	47	41
12	48	31
12	49	37
12	50	14
12	51	21
13	1	47
13	3	98
13	4	11
13	5	7
13	6	33
13	7	163
13	8	113
13	9	284
13	10	326
13	11	59
13	12	18
13	13	114
13	14	97
13	15	219
13	16	189
13	17	189
13	18	62
13	19	126
13	20	43
13	21	50
13	22	48
13	23	33
13	24	139
13	25	136
13	26	25
13	27	184
13	28	189
13	29	133
13	30	90
13	31	212
13	32	219
13	33	144
13	34	20
13	35	142
13	36	26
13	37	54
13	38	129
13	39	200
13	40	49
13	41	79
13	42	301
13	43	52
13	44	82
13	45	29
13	46	40
13	47	364
13	48	274
13	49	36
13	50	28
13	51	35
14	1	31
14	2	5
14	3	46
14	4	7
14	5	25
14	6	17
14	7	206
14	8	125
14	9	144
14	10	139
14	11	35
14	12	21
14	13	65
14	14	80
14	15	120
14	16	57
14	17	46
14	18	14
14	19	99
14	20	57
14	21	65
14	22	78
14	23	53
14	24	52
14	25	63
14	26	23
14	27	65
14	28	213
14	29	149
14	30	106
14	31	159
14	32	190
14	33	100
14	34	11
14	35	34
14	36	27
14	37	85
14	38	183
14	39	71
14	40	29
14	41	110
14	42	194
14	43	71
14	44	86
14	45	39
14	46	39
14	47	189
14	48	70
14	49	32
14	50	22
14	51	55
15	1	133
15	2	1
15	3	64
15	4	12
15	5	13
15	6	57
15	7	155
15	8	81
15	9	309
15	10	658
15	11	127
15	12	60
15	13	232
15	14	134
15	15	197
15	16	289
15	17	284
15	18	89
15	19	168
15	20	105
15	21	103
15	22	77
15	23	40
15	24	199
15	25	289
15	26	19
15	27	182
15	28	318
15	29	240
15	30	124
15	31	261
15	32	342
15	33	309
15	34	37
15	35	157
15	36	84
15	37	125
15	38	165
15	39	220
15	40	102
15	41	161
15	42	410
15	43	90
15	44	124
15	45	48
15	46	58
15	47	191
15	48	308
15	49	46
15	50	61
15	51	85
16	1	133
16	2	1
16	3	91
16	4	9
16	5	8
16	6	55
16	7	104
16	8	87
16	9	225
16	10	493
16	11	97
16	12	27
16	13	183
16	14	64
16	15	282
16	16	162
16	17	229
16	18	106
16	19	139
16	20	44
16	21	42
16	22	63
16	23	40
16	24	217
16	25	246
16	26	17
16	27	214
16	28	170
16	29	116
16	30	73
16	31	167
16	32	168
16	33	192
16	34	38
16	35	222
16	36	87
16	37	56
16	38	112
16	39	269
16	40	86
16	41	82
16	42	360
16	43	59
16	44	79
16	45	38
16	46	32
16	47	208
16	48	282
16	49	36
16	50	36
16	51	36
17	1	119
17	2	1
17	3	88
17	4	11
17	5	5
17	6	67
17	7	103
17	8	47
17	9	175
17	10	488
17	11	102
17	12	27
17	13	135
17	14	44
17	15	231
17	16	162
17	17	120
17	18	87
17	19	112
17	20	46
17	21	56
17	22	39
17	23	32
17	24	173
17	25	239
17	26	10
17	27	171
17	28	97
17	29	86
17	30	52
17	31	112
17	32	122
17	33	125
17	34	32
17	35	158
17	36	65
17	37	58
17	38	82
17	39	301
17	40	76
17	41	68
17	42	240
17	43	52
17	44	44
17	45	29
17	46	36
17	47	147
17	48	231
17	49	45
17	50	26
17	51	39
18	1	20
18	2	2
18	3	90
18	4	4
18	5	3
18	6	30
18	7	45
18	8	31
18	9	70
18	10	181
18	11	71
18	12	14
18	13	68
18	14	26
18	15	83
18	16	99
18	17	85
18	18	45
18	19	35
18	20	21
18	21	31
18	22	17
18	23	12
18	24	127
18	25	107
18	26	8
18	27	112
18	28	70
18	29	32
18	30	28
18	31	47
18	32	72
18	33	66
18	34	17
18	35	80
18	36	20
18	37	12
18	38	49
18	39	197
18	40	44
18	41	28
18	42	157
18	43	32
18	44	22
18	45	14
18	46	21
18	47	100
18	48	135
18	49	29
18	50	15
18	51	15
19	1	91
19	3	66
19	4	8
19	5	7
19	6	29
19	7	114
19	8	47
19	9	144
19	10	435
19	11	99
19	12	52
19	13	134
19	14	151
19	15	175
19	16	171
19	17	142
19	18	56
19	19	96
19	20	106
19	21	101
19	22	51
19	23	26
19	24	101
19	25	197
19	26	22
19	27	67
19	28	299
19	29	235
19	30	84
19	31	210
19	32	236
19	33	270
19	34	34
19	35	76
19	36	69
19	37	132
19	38	170
19	39	102
19	40	71
19	41	166
19	42	325
19	43	56
19	44	74
19	45	28
19	46	45
19	47	96
19	48	125
19	49	47
19	50	58
19	51	67
20	1	43
20	3	59
20	4	17
20	5	30
20	6	20
20	7	107
20	8	45
20	9	73
20	10	148
20	11	90
20	12	46
20	13	43
20	14	54
20	15	130
20	16	39
20	17	51
20	18	27
20	19	157
20	20	165
20	21	208
20	22	127
20	23	80
20	24	34
20	25	70
20	26	52
20	27	39
20	28	275
20	29	294
20	30	104
20	31	110
20	32	183
20	33	142
20	34	37
20	35	27
20	36	34
20	37	205
20	38	107
20	39	74
20	40	42
20	41	185
20	42	118
20	43	300
20	44	313
20	45	129
20	46	125
20	47	64
20	48	46
20	49	45
20	50	130
20	51	233
21	1	27
21	2	1
21	3	61
21	4	32
21	5	45
21	6	22
21	7	139
21	8	52
21	9	71
21	10	135
21	11	59
21	12	35
21	13	53
21	14	64
21	15	131
21	16	51
21	17	58
21	18	28
21	19	120
21	20	220
21	21	289
21	22	217
21	23	123
21	24	44
21	25	58
21	26	45
21	27	43
21	28	393
21	29	375
21	30	174
21	31	139
21	32	193
21	33	130
21	34	18
21	35	37
21	36	30
21	37	222
21	38	145
21	39	81
21	40	22
21	41	169
21	42	124
21	43	488
21	44	436
21	45	175
21	46	160
21	47	68
21	48	42
21	49	20
21	50	184
21	51	278
22	1	11
22	2	2
22	3	41
22	4	23
22	5	50
22	6	10
22	7	253
22	8	171
22	9	113
22	10	87
22	11	19
22	12	7
22	13	42
22	14	76
22	15	71
22	16	58
22	17	35
22	18	17
22	19	48
22	20	131
22	21	151
22	22	205
22	23	230
22	24	35
22	25	44
22	26	92
22	27	63
22	28	308
22	29	222
22	30	227
22	31	122
22	32	119
22	33	94
22	34	16
22	35	34
22	36	10
22	37	108
22	38	227
22	39	60
22	40	15
22	41	54
22	42	141
22	43	284
22	44	305
22	45	251
22	46	361
22	47	139
22	48	49
22	49	8
22	50	100
22	51	139
23	1	7
23	3	57
23	4	34
23	5	30
23	6	10
23	7	241
23	8	109
23	9	102
23	10	61
23	11	15
23	12	17
23	13	45
23	14	83
23	15	50
23	16	41
23	17	32
23	18	17
23	19	38
23	20	102
23	21	113
23	22	346
23	23	177
23	24	19
23	25	27
23	26	81
23	27	51
23	28	297
23	29	169
23	30	184
23	31	87
23	32	81
23	33	87
23	34	11
23	35	25
23	36	5
23	37	73
23	38	194
23	39	54
23	40	13
23	41	44
23	42	115
23	43	215
23	44	177
23	45	317
23	46	413
23	47	131
23	48	48
23	49	12
23	50	63
23	51	99
24	1	105
24	2	2
24	3	107
24	4	7
24	5	13
24	6	87
24	7	109
24	8	62
24	9	217
24	10	518
24	11	162
24	12	52
24	13	128
24	14	60
24	15	192
24	16	199
24	17	180
24	18	132
24	19	101
24	20	30
24	21	39
24	22	49
24	23	43
24	24	122
24	25	307
24	26	10
24	27	196
24	28	112
24	29	75
24	30	55
24	31	133
24	32	137
24	33	144
24	34	54
24	35	169
24	36	57
24	37	40
24	38	98
24	39	384
24	40	123
24	41	61
24	42	210
24	43	38
24	44	69
24	45	21
24	46	41
24	47	158
24	48	290
24	49	106
24	50	27
24	51	29
25	1	171
25	2	1
25	3	93
25	4	15
25	5	4
25	6	124
25	7	108
25	8	59
25	9	151
25	10	581
25	11	176
25	12	69
25	13	117
25	14	62
25	15	267
25	16	217
25	17	204
25	18	97
25	19	131
25	20	42
25	21	52
25	22	40
25	23	21
25	24	264
25	25	265
25	26	15
25	27	158
25	28	94
25	29	114
25	30	56
25	31	141
25	32	134
25	33	134
25	34	77
25	35	233
25	36	58
25	37	55
25	38	103
25	39	280
25	40	184
25	41	74
25	42	255
25	43	48
25	44	45
25	45	27
25	46	33
25	47	142
25	48	228
25	49	95
25	50	22
25	51	47
26	1	4
26	3	13
26	4	36
26	5	22
26	6	8
26	7	73
26	8	49
26	9	41
26	10	32
26	11	6
26	12	7
26	13	15
26	14	15
26	15	19
26	16	19
26	17	4
26	18	6
26	19	22
26	20	54
26	21	50
26	22	128
26	23	104
26	24	8
26	25	12
26	26	64
26	27	13
26	28	75
26	29	52
26	30	52
26	31	34
26	32	32
26	33	18
26	35	7
26	36	3
26	37	23
26	38	41
26	39	20
26	40	9
26	41	19
26	42	40
26	43	140
26	44	86
26	45	221
26	46	258
26	47	43
26	48	16
26	49	1
26	50	29
26	51	69
27	1	27
27	2	4
27	3	163
27	4	5
27	5	19
27	6	33
27	7	125
27	8	77
27	9	215
27	10	283
27	11	99
27	12	35
27	13	175
27	14	56
27	15	147
27	16	220
27	17	175
27	18	113
27	19	61
27	20	34
27	21	49
27	22	55
27	23	37
27	24	176
27	25	186
27	26	11
27	27	140
27	28	141
27	29	93
27	30	96
27	31	136
27	32	134
27	33	164
27	34	31
27	35	159
27	36	22
27	37	32
27	38	108
27	39	351
27	40	48
27	41	34
27	42	317
27	43	52
27	44	72
27	45	31
27	46	50
27	47	247
27	48	243
27	49	29
27	50	16
27	51	31
28	1	47
28	2	3
28	3	90
28	4	36
28	5	56
28	6	25
28	7	430
28	8	218
28	9	259
28	10	319
28	11	97
28	12	37
28	13	159
28	14	191
28	15	275
28	16	133
28	17	109
28	18	44
28	19	205
28	20	206
28	21	310
28	22	294
28	23	191
28	24	126
28	25	109
28	26	70
28	27	119
28	28	229
28	29	251
28	30	243
28	31	377
28	32	355
28	33	374
28	34	24
28	35	97
28	36	71
28	37	253
28	38	328
28	39	210
28	40	51
28	41	226
28	42	419
28	43	331
28	44	340
28	45	141
28	46	194
28	47	185
28	48	165
28	49	47
28	50	130
28	51	191
29	1	41
29	2	4
29	3	65
29	4	17
29	5	57
29	6	17
29	7	255
29	8	139
29	9	173
29	10	213
29	11	79
29	12	31
29	13	83
29	14	140
29	15	175
29	16	96
29	17	80
29	18	38
29	19	155
29	20	225
29	21	287
29	22	208
29	23	107
29	24	69
29	25	111
29	26	28
29	27	74
29	28	235
29	29	164
29	30	187
29	31	240
29	32	214
29	33	260
29	34	20
29	35	59
29	36	45
29	37	153
29	38	258
29	39	112
29	40	63
29	41	136
29	42	257
29	43	280
29	44	254
29	45	117
29	46	157
29	47	146
29	48	119
29	49	38
29	50	144
29	51	217
30	1	28
30	2	4
30	3	46
30	4	20
30	5	45
30	6	8
30	7	222
30	8	141
30	9	149
30	10	115
30	11	38
30	12	23
30	13	73
30	14	116
30	15	107
30	16	57
30	17	54
30	18	23
30	19	85
30	20	98
30	21	155
30	22	210
30	23	155
30	24	48
30	25	78
30	26	34
30	27	88
30	28	234
30	29	208
30	30	121
30	31	197
30	32	204
30	33	169
30	34	13
30	35	66
30	36	32
30	37	125
30	38	259
30	39	96
30	40	25
30	41	97
30	42	195
30	43	208
30	44	202
30	45	114
30	46	143
30	47	103
30	48	90
30	49	31
30	50	74
30	51	95
31	1	74
31	2	8
31	3	64
31	4	14
31	5	28
31	6	41
31	7	328
31	8	236
31	9	350
31	10	374
31	11	93
31	12	30
31	13	192
31	14	154
31	15	256
31	16	189
31	17	145
31	18	53
31	19	210
31	20	85
31	21	122
31	22	106
31	23	74
31	24	133
31	25	153
31	26	31
31	27	169
31	28	352
31	29	215
31	30	185
31	31	169
31	32	246
31	33	185
31	34	40
31	35	123
31	36	83
31	37	147
31	38	337
31	39	167
31	40	56
31	41	167
31	42	393
31	43	122
31	44	110
31	45	56
31	46	74
31	47	276
31	48	194
31	49	50
31	50	65
31	51	71
32	1	78
32	3	91
32	4	16
32	5	36
32	6	44
32	7	285
32	8	126
32	9	263
32	10	464
32	11	126
32	12	55
32	13	197
32	14	240
32	15	299
32	16	163
32	17	187
32	18	69
32	19	217
32	20	177
32	21	180
32	22	109
32	23	75
32	24	116
32	25	222
32	26	28
32	27	183
32	28	487
32	29	327
32	30	211
32	31	287
32	32	269
32	33	371
32	34	26
32	35	98
32	36	80
32	37	240
32	38	336
32	39	185
32	40	66
32	41	168
32	42	517
32	43	129
32	44	175
32	45	69
32	46	95
32	47	205
32	48	193
32	49	36
32	50	84
32	51	139
33	1	63
33	2	3
33	3	75
33	4	11
33	5	29
33	6	34
33	7	238
33	8	153
33	9	233
33	10	264
33	11	53
33	12	21
33	13	114
33	14	91
33	15	208
33	16	150
33	17	107
33	18	53
33	19	125
33	20	63
33	21	74
33	22	84
33	23	40
33	24	96
33	25	139
33	26	20
33	27	106
33	28	230
33	29	168
33	30	150
33	31	138
33	32	243
33	33	62
33	34	20
33	35	87
33	36	61
33	37	88
33	38	244
33	39	119
33	40	65
33	41	115
33	42	319
33	43	85
33	44	87
33	45	45
33	46	54
33	47	263
33	48	134
33	49	29
33	50	32
33	51	32
34	1	22
34	3	60
34	5	1
34	6	52
34	7	20
34	8	13
34	9	43
34	10	88
34	11	61
34	12	37
34	13	14
34	14	9
34	15	42
34	16	27
34	17	36
34	18	14
34	19	31
34	20	25
34	21	20
34	22	13
34	23	5
34	24	56
34	25	78
34	26	1
34	27	35
34	28	37
34	29	28
34	30	16
34	31	28
34	32	30
34	33	36
34	34	26
34	35	50
34	36	17
34	37	27
34	38	21
34	39	124
34	40	61
34	41	32
34	42	42
34	43	10
34	44	15
34	45	6
34	46	2
34	47	41
34	48	40
34	49	40
34	50	4
34	51	17
35	1	68
35	2	1
35	3	128
35	4	7
35	5	14
35	6	57
35	7	74
35	8	48
35	9	140
35	10	362
35	11	96
35	12	22
35	13	123
35	14	50
35	15	160
35	16	190
35	17	143
35	18	74
35	19	64
35	20	36
35	21	30
35	22	42
35	23	26
35	24	196
35	25	283
35	26	7
35	27	202
35	28	126
35	29	90
35	30	67
35	31	102
35	32	113
35	33	110
35	34	56
35	35	98
35	36	31
35	37	42
35	38	85
35	39	315
35	40	61
35	41	45
35	42	237
35	43	25
35	44	91
35	45	16
35	46	24
35	47	135
35	48	285
35	49	60
35	50	22
35	51	25
36	1	25
36	2	3
36	3	39
36	4	2
36	5	2
36	6	24
36	7	29
36	8	16
36	9	69
36	10	177
36	11	52
36	12	56
36	13	46
36	14	34
36	15	99
36	16	102
36	17	106
36	18	41
36	19	89
36	20	33
36	21	25
36	22	20
36	23	7
36	24	58
36	25	85
36	26	1
36	27	32
36	28	81
36	29	85
36	30	16
36	31	85
36	32	96
36	33	76
36	34	17
36	35	52
36	36	14
36	37	28
36	38	49
36	39	65
36	40	33
36	41	55
36	42	146
36	43	28
36	44	38
36	45	10
36	46	10
36	47	33
36	48	57
36	49	30
36	50	16
36	51	13
37	1	34
37	3	44
37	4	18
37	5	27
37	6	12
37	7	140
37	8	84
37	9	94
37	10	181
37	11	75
37	12	42
37	13	51
37	14	111
37	15	132
37	16	62
37	17	74
37	18	21
37	19	144
37	20	218
37	21	273
37	22	115
37	23	60
37	24	43
37	25	80
37	26	27
37	27	50
37	28	349
37	29	222
37	30	157
37	31	189
37	32	217
37	33	139
37	34	14
37	35	51
37	36	31
37	37	107
37	38	202
37	39	95
37	40	47
37	41	143
37	42	216
37	43	230
37	44	348
37	45	79
37	46	75
37	47	74
37	48	77
37	49	22
37	50	121
37	51	177
38	1	45
38	2	8
38	3	107
38	4	22
38	5	66
38	6	31
38	7	328
38	8	213
38	9	243
38	10	160
38	11	69
38	12	29
38	13	75
38	14	166
38	15	132
38	16	69
38	17	68
38	18	36
38	19	104
38	20	98
38	21	103
38	22	226
38	23	145
38	24	79
38	25	101
38	26	38
38	27	87
38	28	251
38	29	235
38	30	208
38	31	290
38	32	253
38	33	329
38	34	21
38	35	66
38	36	44
38	37	160
38	38	241
38	39	121
38	40	43
38	41	159
38	42	233
38	43	164
38	44	160
38	45	71
38	46	131
38	47	222
38	48	119
38	49	59
38	50	66
38	51	83
39	1	102
39	2	4
39	3	369
39	4	8
39	5	8
39	6	124
39	7	126
39	8	90
39	9	287
39	10	472
39	11	381
39	12	110
39	13	162
39	14	65
39	15	237
39	16	262
39	17	329
39	18	182
39	19	91
39	20	74
39	21	90
39	22	68
39	23	58
39	24	347
39	25	352
39	26	15
39	27	348
39	28	226
39	29	176
39	30	114
39	31	161
39	32	190
39	33	159
39	34	127
39	35	348
39	36	42
39	37	82
39	38	147
39	39	775
39	40	146
39	41	86
39	42	351
39	43	91
39	44	119
39	45	55
39	46	59
39	47	344
39	48	407
39	49	188
39	50	61
39	51	73
40	1	120
40	3	61
40	4	6
40	5	5
40	6	84
40	7	47
40	8	13
40	9	67
40	10	310
40	11	138
40	12	73
40	13	34
40	14	28
40	15	132
40	16	97
40	17	91
40	18	54
40	19	68
40	20	52
40	21	32
40	22	22
40	23	10
40	24	145
40	25	203
40	26	12
40	27	49
40	28	92
40	29	86
40	30	32
40	31	51
40	32	87
40	33	74
40	34	73
40	35	91
40	36	27
40	37	30
40	38	41
40	39	158
40	40	150
40	41	50
40	42	122
40	43	34
40	44	34
40	45	16
40	46	17
40	47	47
40	48	67
40	49	68
40	50	17
40	51	20
41	1	58
41	3	50
41	4	6
41	5	23
41	6	29
41	7	135
41	8	74
41	9	126
41	10	202
41	11	61
41	12	31
41	13	94
41	14	121
41	15	159
41	16	99
41	17	95
41	18	32
41	19	152
41	20	126
41	21	128
41	22	72
41	23	32
41	24	62
41	25	128
41	26	30
41	27	48
41	28	288
41	29	183
41	30	115
41	31	238
41	32	179
41	33	219
41	34	26
41	35	47
41	36	51
41	37	104
41	38	209
41	39	79
41	40	45
41	41	89
41	42	240
41	43	84
41	44	126
41	45	38
41	46	43
41	47	78
41	48	84
41	49	35
41	50	63
41	51	85
42	1	172
42	3	150
42	4	23
42	5	30
42	6	64
42	7	297
42	8	175
42	9	542
42	10	687
42	11	157
42	12	51
42	13	263
42	14	215
42	15	312
42	16	315
42	17	330
42	18	180
42	19	290
42	20	121
42	21	125
42	22	126
42	23	118
42	24	227
42	25	301
42	26	29
42	27	365
42	28	452
42	29	258
42	30	193
42	31	373
42	32	429
42	33	452
42	34	53
42	35	227
42	36	134
42	37	154
42	38	330
42	39	364
42	40	102
42	41	195
42	42	391
42	43	116
42	44	155
42	45	70
42	46	109
42	47	453
42	48	523
42	49	53
42	50	71
42	51	92
43	1	20
43	2	1
43	3	42
43	4	38
43	5	64
43	6	15
43	7	131
43	8	49
43	9	74
43	10	86
43	11	31
43	12	26
43	13	48
43	14	78
43	15	75
43	16	60
43	17	39
43	18	21
43	19	49
43	20	282
43	21	352
43	22	280
43	23	185
43	24	42
43	25	54
43	26	105
43	27	62
43	28	428
43	29	235
43	30	228
43	31	120
43	32	116
43	33	118
43	34	12
43	35	34
43	36	16
43	37	194
43	38	194
43	39	104
43	40	21
43	41	72
43	42	123
43	43	574
43	44	621
43	45	313
43	46	289
43	47	130
43	48	64
43	49	15
43	50	264
43	51	261
44	1	27
44	3	51
44	4	25
44	5	66
44	6	15
44	7	172
44	8	73
44	9	118
44	10	106
44	11	34
44	12	20
44	13	52
44	14	94
44	15	93
44	16	83
44	17	68
44	18	25
44	19	74
44	20	277
44	21	329
44	22	337
44	23	137
44	24	70
44	25	53
44	26	75
44	27	62
44	28	416
44	29	278
44	30	203
44	31	128
44	32	161
44	33	131
44	34	8
44	35	46
44	36	26
44	37	234
44	38	194
44	39	102
44	40	31
44	41	97
44	42	156
44	43	647
44	44	582
44	45	217
44	46	232
44	47	141
44	48	70
44	49	20
44	50	226
44	51	287
45	1	9
45	2	1
45	3	31
45	4	87
45	5	36
45	6	12
45	7	127
45	8	79
45	9	70
45	10	35
45	11	17
45	12	12
45	13	30
45	14	40
45	15	43
45	16	23
45	17	21
45	18	10
45	19	36
45	20	133
45	21	154
45	22	275
45	23	285
45	24	18
45	25	22
45	26	199
45	27	38
45	28	172
45	29	136
45	30	116
45	31	44
45	32	77
45	33	46
45	34	4
45	35	17
45	36	12
45	37	66
45	38	89
45	39	43
45	40	16
45	41	38
45	42	78
45	43	336
45	44	236
45	45	300
45	46	483
45	47	99
45	48	32
45	49	3
45	50	91
45	51	165
46	1	11
46	2	3
46	3	46
46	4	85
46	5	64
46	6	8
46	7	230
46	8	113
46	9	96
46	10	72
46	11	19
46	12	9
46	13	42
46	14	51
46	15	48
46	16	34
46	17	32
46	18	22
46	19	51
46	20	139
46	21	169
46	22	389
46	23	381
46	24	17
46	25	32
46	26	223
46	27	50
46	28	257
46	29	190
46	30	204
46	31	91
46	32	101
46	33	91
46	34	7
46	35	14
46	36	13
46	37	88
46	38	170
46	39	58
46	40	18
46	41	49
46	42	103
46	43	354
46	44	242
46	45	461
46	46	285
46	47	126
46	48	46
46	49	10
46	50	120
46	51	163
47	1	36
47	2	6
47	3	194
47	4	20
47	5	18
47	6	29
47	7	385
47	8	149
47	9	388
47	10	261
47	11	88
47	12	42
47	13	306
47	14	179
47	15	170
47	16	204
47	17	132
47	18	89
47	19	87
47	20	52
47	21	69
47	22	167
47	23	125
47	24	154
47	25	156
