O	D	Flow
34	17	495.9817757
4	14	492.6902274
18	17	499.7509256
14	15	497.7429344
28	18	499.1117125
1	30	494.9390404
30	24	492.366455
30	30	504.4995663
17	21	506.1223702
13	1	493.2936669
1	10	497.4561568
7	15	499.168716
17	10	499.665335
7	13	500.1311622
17	15	502.1869488
20	13	500.8953649
14	20	502.2665813
34	26	1076.605089
30	33	1171.023452
30	34	1163.190491
25	14	1234.94506
1	25	1146.087541
2	4	797.9665666
22	35	876.0076479
12	29	1078.112573
30	5	887.1731505
25	9	774.1235597
30	22	1126.077523
29	33	1359.041133
3	33	925.5576207
4	33	1049.278831
32	6	767.0553331
36	8	934.2228389
14	6	1165.17425
37	25	1199.015973
4	32	1157.702772
35	30	1077.147147
11	18	794.2234918
18	12	1285.733786
17	32	1071.499816
5	20	1013.592702
16	9	1172.683425
22	36	1176.248076
16	12	1149.764755
9	33	822.3561855
23	20	1102.906806
28	4	1076.685933
22	7	1124.624668
16	2	1182.501069
2	33	1156.285638
12	8	986.3183258
23	31	996.0934382
27	17	932.024201
15	35	1086.465317
35	22	1080.169936
3	32	1104.553884
27	35	1164.383181
9	17	859.6591264
26	4	1100.501257
17	27	1082.974361
4	28	584.4212667
8	26	937.0536969
19	20	1259.939835
2	2	725.762395
19	32	1405.248814
16	8	1069.052001
19	8	1002.530685
27	30	1064.760401
23	18	1237.49804
34	28	1207.057143
27	10	481.6758641
26	11	903.3232965
11	5	1011.817327
13	35	1378.860296
9	21	1122.824408
23	25	774.7339878
32	36	1056.451
14	4	948.0707723
9	10	944.6584668
28	26	781.6817579
10	36	937.4327343
34	4	1319.96866
14	25	804.9945072
15	24	1250.188262
37	31	968.9715507
23	14	882.3077828
26	16	1511.495654
21	22	1106.779885
9	7	1242.84611
23	35	1094.683449
8	16	821.6994351
1	34	1203.995444
17	3	1106.865985
6	21	809.7034406
19	4	1021.039011
9	15	852.9256148
12	36	1297.784958
19	11	955.1516429
29	35	1131.957011
21	1	840.6672835
32	19	1051.140303
35	35	952.9103368
23	8	1056.421092
20	11	1214.280689
12	22	1020.055444
9	22	906.8931224
15	19	1085.108398
11	14	847.9829771
26	17	1242.549797
20	35	976.6659522
29	19	948.9864335
12	11	933.8535432
15	31	1029.564553
5	36	822.5908708
35	29	1106.497813
4	22	865.6555879
21	29	1075.125273
5	31	603.0576946
32	34	1243.11971
30	4	960.9093225
35	24	925.0362489
34	16	696.6500747
15	6	1139.452617
35	15	851.6513388
12	27	1064.465439
28	23	1062.277975
6	37	904.7510398
30	28	845.0672828
12	19	894.2677293
14	33	447.3292476
31	8	802.5048604
37	17	1035.30397
23	7	1165.843355
34	22	1444.066894
13	4	1001.124587
10	4	997.68142
37	22	1007.494471
12	9	1300.135709
25	26	980.3618232
33	25	1150.247482
31	5	1150.709524
34	27	1298.973862
1	12	608.8993937
3	7	1067.988302
7	16	1288.473102
19	17	894.8446313
13	36	1127.220453
36	15	607.0596702
2	36	778.4137274
5	11	1260.793951
5	26	1022.958387
4	26	766.5735146
1	6	930.2858858
22	9	800.0478334
8	3	987.7484923
28	32	826.6948413
11	24	829.292674
36	17	718.7864001
21	12	735.8023907
33	37	953.9456308
32	22	932.8545814
5	14	1261.495109
21	25	1040.665952
12	21	1153.511126
37	27	1152.185937
8	4	796.0553281
33	17	992.4051319
29	25	749.6140073
26	33	792.5458215
16	16	1004.933735
31	34	1159.101988
30	19	825.4739723
9	19	972.5387347
5	25	1133.356619
26	5	1128.246533
17	7	1060.250842
9	26	936.0004269
31	33	1195.368113
10	31	1024.286403
36	18	1305.479931
8	5	960.9368103
24	5	755.7016729
34	35	1085.459377
25	31	825.0555747
31	10	876.2311175
5	22	1003.01531
23	23	845.1598566
12	10	870.1620213
33	1	1011.748351
20	3	983.8466531
2	23	1250.40571
9	34	732.0771565
25	28	765.941417
25	17	1147.234649
21	5	1297.702802
15	13	979.4889908
31	17	964.5276955
21	18	1422.061465
33	8	860.1308593
3	6	1179.878649
25	19	811.1030303
32	5	840.6053529
27	13	1120.477222
35	10	1296.093818
35	16	1256.216556
2	27	956.2329269
27	4	592.460227
12	25	1086.92166
32	32	1037.307773
35	5	1365.921756
2	16	1316.026406
29	27	861.8442603
7	22	1066.577683
4	12	1007.853021
26	10	1183.698603
22	10	308.0151238
18	23	1043.609912
2	26	850.7825993
26	18	950.424581
14	32	1053.234641
20	28	817.0812624
26	26	987.0768045
16	4	1172.715324
27	2	1406.401825
37	8	882.7699092
22	11	745.6842997
37	32	915.6210051
24	7	1276.039536
36	12	1090.920705
26	34	1080.623513
15	23	1057.27013
9	4	838.8662134
23	28	1022.899351
15	21	982.4867162
9	36	732.1972054
36	3	1421.169808
24	32	991.1226343
1	23	1285.805614
24	33	1210.962032
12	23	607.1284846
30	7	1260.108391
23	4	1270.556704
22	27	764.719202
11	30	839.162702
1	16	1141.644043
37	3	969.1001141
18	19	1099.526336
9	18	878.7184522
27	16	998.1510111
27	11	868.3094824
3	22	1182.272765
33	34	1206.332136
15	14	1109.003274
17	36	1275.547529
19	37	924.7047794
27	34	864.249672
3	34	866.5782409
37	28	1026.670054
6	22	1277.028344
21	17	812.2508587
33	21	851.4322129
2	22	990.8835368
31	6	876.2333159
20	12	631.7188049
25	23	1144.582971
29	4	656.1866149
31	31	767.0544152
31	23	958.629427
25	24	954.205001
9	23	928.0253031
23	33	1014.397218
27	21	819.9890655
22	17	1009.434016
4	27	890.7741415
4	5	1030.730065
2	20	1180.690771
28	31	1074.395992
33	19	1042.864838
35	21	907.4500693
36	21	861.9104138
36	22	608.6624594
18	35	646.201738
33	18	775.0406533
12	4	891.8300634
20	5	886.9731831
33	27	1253.525828
35	14	1284.082656
26	6	835.7904523
25	35	865.6436035
5	24	1576.945943
11	25	653.0244881
15	37	755.1942919
3	5	942.2013048
22	2	788.4819547
26	7	894.6922395
11	35	1248.279327
31	1	1331.716601
15	22	1307.754232
13	34	788.6034198
22	37	910.4445742
32	3	1006.361749
20	19	980.4005042
4	23	1070.157295
24	21	1211.009918
36	25	883.5292024
6	32	1208.816396
20	23	843.0268603
20	31	1094.565482
9	32	1018.8489
35	11	1171.134799
1	22	805.3800579
35	34	1411.514397
31	24	532.0357575
10	12	852.7396956
16	6	1333.136556
31	16	865.8002025
37	7	602.0383188
34	23	665.9829251
34	11	1075.417325
20	4	665.4190798
13	11	985.0334521
24	11	1096.31821
17	11	942.344433
19	6	1011.985107
16	13	1211.567784
11	12	1365.736667
17	34	1219.774678
25	5	766.1482385
9	3	1255.451559
21	37	1103.096828
17	22	1344.211093
31	36	1083.266358
5	13	800.4836806
20	27	1223.767211
34	12	945.6470039
17	19	1293.478837
37	24	737.245036
25	36	1088.532591
21	19	986.8174413
18	33	965.1203603
32	33	1121.191855
1	27	1290.157704
6	29	651.6233604
6	17	995.4578596
5	33	659.1187833
24	31	1330.913401
35	6	1287.579417
12	6	1035.129022
16	30	968.5380792
27	26	884.4016079
33	2	984.7631025
16	35	1020.823532
5	7	1130.884169
15	10	1346.52832
5	27	853.5218848
25	16	1008.67703
2	30	1408.70291
2	8	776.1468797
28	22	895.5566925
6	12	622.8337896
12	16	1177.023484
6	8	753.0482085
15	12	957.7454766
36	9	884.2078773
26	1	746.8541152
22	31	829.5404016
26	19	1125.95781
25	37	1020.063603
33	35	927.6608053
19	28	803.3038381
18	4	822.7742812
10	28	1290.628601
10	16	1152.329131
8	28	1420.458058
18	36	721.6195212
31	28	861.6771607
36	26	1050.888478
26	31	1250.45034
35	31	1049.695794
22	32	1021.881119
25	4	713.2715515
14	5	1271.180864
11	7	975.3216754
32	16	991.2509142
33	3	960.4283191
24	10	865.1339766
23	10	1478.875039
10	25	847.9444624
17	28	819.4563691
16	3	1080.773654
5	1	1116.519905
24	6	844.6288591
29	7	969.7063977
24	19	1187.197653
12	1	981.1563043
31	35	713.3379027
32	11	922.4138443
34	5	1293.331817
12	18	705.1856462
28	6	973.5911099
29	31	1059.074609
24	36	1228.512223
13	33	590.0058947
1	7	784.3352671
6	19	1184.888901
20	16	1055.659502
27	15	1146.704608
28	5	1190.722606
17	23	801.1295026
24	14	475.6401515
2	15	866.1996294
36	29	1417.150822
26	30	1022.979391
14	27	853.7235285
15	33	1046.313091
31	29	1148.151795
12	32	1411.14461
36	4	970.1054005
24	20	1455.928328
12	30	1019.892036
14	7	951.3671979
5	16	1543.733416
22	12	941.5124013
24	37	727.8223308
36	14	1122.459488
22	1	1252.572291
11	23	868.6160893
5	35	1067.824501
17	25	708.0954356
37	20	1017.16258
26	36	1348.335197
36	30	660.8051317
12	17	583.215246
2	17	933.1130302
14	34	989.2210653
22	24	1081.164663
13	6	1094.801606
37	16	865.3348625
31	27	1059.899169
33	26	1129.724951
26	23	907.9032659
16	1	621.446844
16	26	776.488547
21	15	683.5251254
6	36	838.960244
11	2	785.4196938
25	25	1243.727076
6	9	1012.930139
5	12	1136.553174
19	15	950.6736185
2	12	747.7370135
24	24	1100.17415
18	5	741.444239
29	5	1054.2117
27	6	888.4096741
10	7	1108.570962
7	34	1205.439315
24	27	956.8630618
35	20	1122.367754
12	15	1050.401379
33	36	873.1736136
4	19	840.7296579
31	4	1289.620685
11	8	654.7960439
3	23	933.7687631
25	7	1051.723826
14	22	1226.785066
1	33	846.6901795
14	3	913.6727064
8	7	907.6140564
32	12	834.2233732
22	26	1040.069907
29	22	994.0194492
31	18	859.8888186
10	5	1003.792383
33	9	1244.580007
23	36	554.1437691
23	5	940.8325074
31	30	623.594171
32	28	1014.433035
4	7	1377.25013
11	10	1206.71276
37	11	933.6241077
1	36	956.7199728
23	9	1034.821065
17	5	1523.835263
7	35	755.9253483
31	12	897.6887197
22	23	1175.989944
21	16	1120.914588
10	32	738.3093221
18	3	1357.662144
7	28	1169.55773
4	16	1279.499392
28	7	1231.484159
18	7	702.8732739
3	19	897.0586363
10	33	880.4192585
27	24	1343.289629
9	16	808.5077734
24	13	1067.676313
36	24	815.4448194
18	31	1046.096778
26	28	620.8423988
18	26	1020.930385
2	10	1169.973059
31	15	1048.033511
15	26	938.4486778
9	9	1089.1411
21	23	842.7595541
33	24	1057.166211
11	26	1009.066791
10	26	1085.962378
2	35	891.7323528
30	12	1125.490892
31	37	1510.967852
31	3	986.194923
11	16	938.4588756
26	24	869.4771456
21	24	1015.489379
11	33	765.4437874
22	18	915.9637292
14	36	485.4013568
12	28	861.6627115
36	13	1018.824446
1	3	1351.720023
26	8	1055.595516
24	26	966.0893066
11	20	1164.14677
16	28	513.9492108
15	1	1381.643256
23	11	862.2694011
9	29	1344.051506
22	34	768.8547334
24	25	1177.930042
22	29	1019.674465
30	35	1272.660603
6	11	1077.115685
35	3	756.3992678
19	24	1005.886942
2	9	932.0414292
8	31	1139.001335
19	35	953.8343434
27	36	975.2251688
13	16	879.6912512
30	31	1131.197717
22	16	990.5587537
35	12	1034.95463
35	36	1281.167101
16	18	625.1023457
37	35	989.1532185
29	23	994.6439981
5	32	1093.304246
24	3	866.9245221
24	16	994.1471477
6	3	1183.857333
9	6	951.1784214
19	26	1027.570904
6	35	1239.646459
5	2	635.8699847
16	19	812.3597773
2	21	923.5950864
27	19	1069.50332
3	16	1397.944097
19	12	796.586549
6	33	890.9385065
17	33	1237.986098
6	24	1207.008183
6	10	1151.611507
21	14	934.6798543
37	37	1183.825412
22	5	1166.696923
35	25	1443.444817
6	31	1011.233111
11	29	974.8036977
5	23	1044.53925
12	3	715.8765495
23	12	693.8312108
27	1	971.8689461
7	12	973.3221456
32	27	1102.07291
7	33	1198.327285
24	23	824.7104772
2	1	757.0556164
37	1	888.7825895
37	29	966.6195793
28	12	848.5609973
11	37	670.2099077
5	6	1332.904753
10	6	656.0338565
27	20	903.9946867
25	11	977.4594535
29	16	1259.995778
25	34	1041.728608
15	2	1091.532207
23	15	1033.788649
24	34	911.2435303
19	22	835.8743667
9	31	464.1427074
12	12	1112.615732
26	2	869.7203286
22	33	965.5057759
36	7	750.8568431
16	14	942.6201342
35	27	735.4349999
24	30	959.8404738
36	34	1101.170388
12	34	1031.844229
35	26	888.9927609
30	6	902.7511958
24	1	1004.933847
27	14	995.7063635
16	29	1048.633289
35	19	678.5276121
34	36	997.8893692
37	6	1302.280594
23	17	917.0637854
7	26	1074.133667
6	18	1568.861839
31	2	995.0834107
4	25	990.7654773
18	6	1013.439299
15	27	1017.462077
13	27	812.9089576
17	12	666.4617794
1	35	944.3142311
25	29	1125.68421
24	18	1313.375035
23	27	781.6742121
20	7	1028.211505
23	21	1072.18469
21	27	1005.730212
13	25	759.9522248
17	4	960.9337968
11	19	758.8149992
9	5	1193.357266
9	14	1262.732755
14	35	1353.643087
24	9	1077.226365
7	25	898.28693
4	11	801.9361315
14	23	1246.250101
28	25	975.6796961
29	3	760.8900943
25	22	1073.484813
6	1	1136.969045
15	32	582.763194
31	11	1091.099043
2	25	873.3702286
24	12	1476.637257
19	25	1300.447529
37	34	920.1408242
16	7	1006.407237
11	32	1029.390016
21	34	1167.20101
34	33	996.43075
15	8	657.155915
18	22	972.2265315
24	22	655.8536103
1	4	1195.402226
36	33	1052.457545
30	25	963.4892609
23	19	851.723944
19	13	856.3271438
37	13	976.4256847
5	29	914.1590822
29	32	1035.377495
5	3	893.846397
8	19	995.3232639
33	28	981.6440246
26	20	1089.961494
19	36	681.0598579
19	5	692.142248
19	14	936.5660301
9	28	1014.997269
29	11	1199.432555
8	23	1042.084552
37	36	688.763089
25	30	1072.909544
11	13	1176.6213
33	30	1013.220009
10	34	1067.819795
21	33	660.6336724
13	31	882.7388409
32	25	797.1370037
9	27	1149.903432
37	33	749.621861
36	16	1086.701306
29	12	1068.263626
5	9	1139.829778
35	23	863.6737025
36	2	1042.535617
12	31	858.823595
5	28	755.7149065
11	11	884.7839425
14	31	1252.785132
16	10	845.0695451
32	7	1202.300616
7	23	1272.997686
14	19	832.6538671
19	33	1163.946907
12	26	998.8726221
21	2	697.9267437
36	1	897.715202
26	37	1357.431284
9	35	750.3832995
34	25	1185.10638
31	20	961.6003168
21	3	674.1320623
2	31	930.0056773
4	34	898.3822962
23	2	606.3544819
10	11	1120.444636
27	3	723.9157864
35	18	1202.971011
12	14	1123.003039
31	7	921.6501388
11	31	961.9291109
22	22	1306.507667
12	2	1098.876803
6	7	1106.127833
12	33	1112.44808
22	3	1143.846831
33	7	1104.790396
31	26	708.6625096
3	11	860.3734097
15	20	1000.587222
18	27	966.3680117
34	31	1138.838105
11	3	1299.061288
23	6	784.6036588
4	4	1467.865593
5	34	737.2775519
12	13	1192.935102
16	24	1221.364591
27	5	849.833452
5	37	852.5012848
11	28	578.8951562
16	20	1094.325604
25	32	684.3251947
19	10	1151.635375
17	31	1240.216283
21	10	733.4768406
13	32	762.7905871
26	35	1066.858588
2	6	995.102621
33	32	1148.647899
22	19	733.5189565
21	13	949.3383882
26	14	711.7793165
6	14	1044.245293
25	27	1474.530022
22	15	848.6850701
19	18	993.6711681
35	4	778.3262804
17	16	1145.504691
21	31	1118.032231
6	27	1289.779878
19	1	970.0707294
18	25	618.1550712
26	13	976.7232099
31	9	1057.835054
2	18	1200.562959
15	17	909.1907305
27	25	973.927395
15	4	1174.106919
9	8	1091.702485
9	11	1499.977411
15	5	861.1727346
23	22	1159.397154
31	13	1415.149324
29	26	980.1315593
36	36	1293.060564
37	23	1083.210391
7	36	1167.727307
2	13	1123.128046
19	7	607.5896472
25	21	993.839688
35	33	1260.455619
17	35	1348.959892
22	21	919.251213
9	2	1023.08236
9	20	1176.613133
2	5	1355.461809
30	27	1224.980871
35	37	679.6965274
32	26	912.91439
26	25	716.923532
3	36	816.6441756
5	4	1110.675152
6	4	873.4019401
3	25	1217.897178
32	23	969.8281394
36	35	1182.827036
5	19	1302.199207
17	6	763.8775994
4	35	1097.643691
19	31	1038.976115
12	24	774.9586674
14	12	1155.405455
2	11	885.9097042
37	19	1195.666336
9	30	1512.296479
37	12	1000.150379
20	33	677.0952982
35	13	1106.282262
2	29	976.6493547
2	14	892.7961827
7	19	1148.535884
16	27	801.7657276
29	34	1169.926275
37	4	833.5495067
19	16	603.5234748
8	6	1258.031236
4	31	981.941317
3	3	889.9081533
5	17	1150.217534
11	9	872.8851466
11	22	1255.503751
28	19	1127.918392
23	24	613.2455036
16	25	1097.996395
9	25	858.0119105
22	30	695.05402
1	5	951.7551112
33	12	999.5437132
19	27	1234.485066
6	30	850.661243
19	9	418.4361558
37	2	1085.203323
15	15	983.8068332
33	13	1525.847432
18	34	1103.880802
8	11	1122.975285
21	20	1045.31159
28	28	1001.471984
25	2	748.5081409
21	9	999.2174973
19	23	779.3042319
33	22	887.1318584
13	22	989.7010003
19	29	864.7908745
33	23	1103.044229
25	13	723.9765961
18	11	1116.852888
33	33	862.7533626
5	15	1250.750367
3	12	1181.780191
37	26	1149.714939
4	36	822.6091626
30	36	707.3887365
36	6	1248.400407
2	19	1135.090913
30	3	1021.977188
13	5	677.6806435
3	35	1041.174613
5	30	1032.588705
6	25	976.7637117
15	11	708.8344815
11	17	1013.912936
24	28	644.7849197
25	12	1237.581422
15	18	1046.175817
7	7	1151.408796
28	36	1048.359829
8	27	1051.456751
23	16	905.5914894
2	28	877.6025334
29	6	715.9927671
11	15	805.4697878
7	3	1028.940417
15	34	1006.719038
32	35	1186.695721
21	30	931.8312782
9	24	956.1601198
28	35	1204.920074
19	19	716.350248
32	4	1154.014239
28	34	896.2368441
36	11	957.4130815
27	37	1315.931709
24	29	980.5580618
12	7	833.3387101
34	19	963.1309535
21	11	981.4489301
8	12	826.0948512
10	23	1012.665604
18	28	1421.604893
16	21	847.2674065
36	23	1190.856733
28	16	878.4314566
1	26	1006.587493
25	6	1054.372108
35	7	768.9936701
19	2	1000.062683
6	26	1205.095412
21	26	830.5355653
16	23	854.6992246
16	22	858.1537921
21	32	629.191032
12	5	1417.285689
33	5	926.3019611
6	15	1054.682315
11	34	1082.598258
19	3	1001.429894
1	28	1149.611942
16	34	1215.588576
20	26	949.1978175
26	32	923.7622325
23	13	1065.075903
26	22	872.1410698
7	32	1220.165497
5	10	1054.926645
6	20	892.3680485
24	4	1219.712644
12	35	1231.307277
33	15	1237.076627
5	8	1172.848062
37	18	1090.03281
2	37	1091.50251
14	28	853.7237313
23	32	953.3290663
13	28	807.9383305
2	7	1179.186679
16	33	863.1169499
7	6	1305.918949
16	15	1163.74931
20	6	1219.787068
30	16	1179.884773
14	11	945.2671216
18	16	997.3337185
23	30	940.7070158
31	22	590.5059295
23	1	1203.606733
11	36	1243.229182
15	36	1150.099762
7	11	909.0359189
11	6	1385.867758
6	23	783.3562707
22	20	915.6757257
13	26	659.4438017
36	5	1072.611421
9	37	977.1962846
16	37	1097.3513
27	28	995.353455
12	37	905.2654906
33	31	688.8312166
7	5	1079.512325
1	32	1445.53757
25	1	1024.93519
15	28	1129.317219
35	1	933.9712959
36	10	1159.620489
1	31	1010.473413
27	12	880.0356991
22	25	1081.622398
37	5	1410.616568
23	37	1159.912743
21	28	714.9329917
27	9	964.0163174
21	21	582.4111947
30	23	1217.956885
37	21	886.4849355
10	3	925.7389994
29	28	1037.145427
27	32	738.7954547
3	4	861.2111612
33	6	728.0871771
9	13	1055.24859
37	9	805.0720478
36	31	913.9412218
21	7	1280.759388
5	21	1151.919507
11	1	807.6219924
31	32	928.3962295
2	32	1099.321661
22	14	962.9864334
24	17	1204.626467
30	32	1137.756903
26	12	1050.785211
6	34	905.8819181
27	18	921.2690038
35	28	849.3647874
26	27	900.5654922
24	2	788.9659801
25	8	997.9900991
27	29	1149.57503
27	7	753.9602131
6	5	909.1085842
20	34	775.9201818
23	3	1206.470392
24	15	742.3459711
7	27	1003.750553
8	33	635.1849558
15	16	850.1816351
28	3	903.1471227
6	13	809.8135303
25	33	874.3365961
8	22	1284.31858
23	29	891.9609734
4	6	1139.172622
11	27	971.435611
23	34	872.7060732
15	3	966.6519299
13	23	978.4266328
26	21	635.9692133
16	17	987.6554057
22	4	1180.435635
28	11	1362.677148
34	32	1044.435777
24	35	1108.776302
6	6	637.9069293
28	27	1124.834036
16	5	825.2035086
34	7	977.5739555
16	11	1046.745792
35	2	1151.142099
3	27	765.4165698
7	31	764.2808
6	28	1046.783852
16	31	919.4723913
36	19	813.886792
3	26	1234.042057
21	6	1208.567244
25	15	1240.293319
25	20	904.3673204
37	14	904.6811688
25	3	783.5188276
31	25	1315.589955
21	36	800.7893203
14	26	1181.099051
27	22	1102.562113
8	32	1080.096549
10	22	1053.961186
2	24	876.8347694
26	29	905.8719925
30	11	1117.529631
31	21	1232.728199
22	28	1254.897385
26	9	987.6728985
37	10	1582.374488
27	33	1432.506165
29	36	1031.953817
20	36	757.3889861
32	31	958.4128229
2	34	671.6624535
22	6	1259.453188
15	30	1048.045483
25	18	772.6242486
31	19	845.4723732
37	30	1091.17081
33	10	1563.508707
16	32	1026.637416
10	19	883.7669843
26	3	1389.369572
3	31	1115.124807
34	6	972.6474748
13	19	689.9770724
13	3	1367.636719
36	27	762.7570833
35	17	1082.663185
36	20	1190.808945
21	8	828.5634251
27	23	1192.312954
15	25	1130.826405
10	35	1285.423506
5	5	859.2086954
24	8	1163.643393
6	16	877.7894336
36	37	678.700927
1	11	982.5935661
33	16	1163.444407
37	15	770.7342382
6	2	992.3883975
34	3	1046.866325
11	21	1198.177873
16	36	1054.062679
27	27	894.3517385
18	32	1047.562342
3	28	1246.572799
5	18	1227.705907
36	28	1041.54232
19	30	1099.279808
22	8	1193.340437
8	34	939.3609163
15	9	1493.938771
31	14	712.2682624
33	4	1061.721224
21	35	1145.386371
26	15	700.2446949
33	14	820.6067837
27	8	1055.523939
25	10	1034.991567
15	29	1190.726235
36	32	1220.14747
8	25	1033.665955
9	1	995.4857297
22	13	1047.521647
33	20	1058.458303
33	29	837.8610921
20	25	902.0861255
23	26	543.4340208
7	4	1166.524632
35	32	785.1822713
15	7	1179.157873
14	16	1043.631851
21	4	1516.381809
1	19	1036.656468
2	3	1068.851966
19	21	795.9559033
11	4	1108.34325
27	31	836.6145329
4	3	813.5992747
13	7	567.0225759
20	32	1049.997389
34	34	1290.702553
30	26	906.8522138
35	9	1263.283218
33	11	968.9615635
35	8	615.9213533
19	34	962.1874913
8	36	1205.227842
20	22	533.6431391
28	33	871.7544033
10	27	984.1871861
8	35	727.9791435
9	12	1322.647003
12	20	985.7693826
17	26	1061.144657
13	12	1185.393903
